is_nine,pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50
FALSE,0.47,-193.4883697,138.2340508,-795.7730843,-439.7815918,-18.19520289,-236.6685425,165.0996355,170.7104063,-323.2328621,-450.0832775,247.855855,18.16935029,-140.1611549,-298.8257768,195.0378751,93.91516129,-157.3805366,296.2171301,169.2274887,-13.78994687,-65.51012553,103.3644045,121.4656289,-69.50693455,-222.0690481,182.0502146,206.1653925,53.38763357,154.9042384,-71.59826936,123.6731036,-12.3217159,114.0386292,241.5801336,-10.95312421,-72.403124,179.6218177,-48.67161836,133.523642,172.010302,59.31154706,225.087464,26.49832135,89.15581375,206.7930754,-164.4119816,-101.6706348,-21.0654012,-327.9715744,-45.52935872
FALSE,0.454,-898.0681516,35.10179683,-513.4506165,710.6247887,-84.96209854,-438.7566973,-37.71031338,443.8648362,113.4355679,424.3406071,239.4274255,-476.8650747,57.85462634,308.0397628,380.042758,-128.4505494,-115.6335422,11.19149475,-28.8966078,-32.74275425,-294.2210794,279.1588115,189.7406411,12.94260727,-10.79258226,121.1147545,395.5353924,-335.5848849,-68.76847118,-200.8428003,57.42687613,-198.7572423,2.131778859,33.15974561,-149.8509081,56.98966758,-98.80343633,13.15116218,30.20744717,-243.9114514,-109.4758901,-135.368903,247.9987499,-189.4423737,-124.550354,-31.08806184,139.9589283,-5.052238189,-39.38462189,124.6574275
TRUE,0.474,435.6078821,892.2581701,-21.11321714,-460.3405219,-378.4610857,-287.9499805,62.11323083,17.2019252,212.1352481,294.4947752,-83.41704967,-379.935244,122.9699953,335.8956231,322.478637,392.6092454,-444.4337141,-324.1670486,66.22220907,180.1541302,11.4141873,-276.4641852,-132.289195,-239.082099,-142.0902453,-309.8733468,-260.2408811,-172.1545955,-83.84096857,35.40043422,-45.49647692,-32.06213501,384.1558717,279.0208694,181.6733307,144.0679879,61.28971688,77.56152656,49.72776242,28.31964599,-297.1885061,-8.655626963,123.9977382,268.7661037,-119.4228941,-251.0551417,139.6001621,82.27147933,57.27807741,-5.177283968
TRUE,0.485,-255.152373,-988.9101026,-72.95062244,453.0441133,-621.318661,-142.5254276,-712.1079559,62.16675048,-454.1235473,-14.42241421,21.99882248,363.9814602,47.70005084,115.2835648,-303.9833045,-62.89571935,27.64898637,164.0900266,34.28526205,-21.42609307,36.73039135,-161.9410417,-270.4740708,-52.95816674,8.133651593,-91.48800528,178.1133115,-192.1262668,213.9721009,62.31370411,95.05691216,-108.2221294,96.49557482,-141.6291489,79.60135124,171.7471764,-100.0708498,-102.5633779,27.65520647,-80.86259542,-27.32648829,9.267957138,-45.25255821,-45.62044814,-15.61393102,-72.61082555,-9.553908574,-162.3989678,-107.717583,-118.4979044
FALSE,0.407,-223.2214125,-181.9016161,96.78692673,96.95445117,1149.07697,-539.0691747,448.6898848,312.7891452,-111.8549065,-143.8285279,365.9702141,574.4536284,232.780815,403.884681,589.8477432,-185.9299008,703.2983023,-190.5702535,262.9823685,-161.4115366,75.49461048,544.8590586,290.116649,-99.65121732,186.0514994,-45.8985852,-295.8358212,273.0525661,206.1139287,134.4970643,-82.80102927,-188.2579459,173.6233886,771.2892803,-131.5109053,-103.3818336,117.800405,-11.43485446,285.4356324,233.7366844,46.08403818,98.41416037,55.25134071,89.1081506,-74.69396519,33.54692326,-165.003669,-29.13133324,81.26274837,111.9747931
TRUE,0.479,-545.5555297,-429.4693102,295.3884027,-425.2856823,-224.6457293,435.0561244,71.07100516,-54.1060457,-71.68701119,-166.8474232,-567.2148193,-47.15869317,247.4325244,39.54083481,104.1287138,367.6146443,-65.51191361,385.4862012,-235.8592143,6.284270173,-205.3041495,392.0998669,-118.8158313,-18.74893817,126.8028089,279.7527782,-293.9753636,132.0458213,234.764117,137.8332995,-224.8301102,-133.5170186,102.0524598,91.74393936,256.41556,53.84053785,-20.78590276,17.49642545,-72.1316002,14.70380237,-30.78041194,99.71301648,5.999576024,80.08485008,44.28508242,129.5487495,28.08624752,-144.6241605,-94.59484016,94.71688618
TRUE,0.518,-327.5839241,-350.9386389,-956.3892937,540.5322976,454.1709283,-661.5410163,-1.104086685,-369.3372289,414.4179734,-161.4424068,17.65087815,-121.1670123,-79.44529724,-19.71991566,342.1908532,-457.2627179,-7.520436889,-211.975041,-313.085829,149.0807987,-9.192236943,368.6475916,-360.4552675,75.37121421,-125.8753881,163.2933968,-130.788959,24.60211694,-34.45457042,19.48935927,-141.9608179,-144.5593343,74.7888411,-58.38318838,200.8947049,-454.1675641,-21.14766597,-82.63403143,88.43003,-72.53639465,131.8361368,-63.82189023,-33.53894102,-134.2483597,-249.4173951,34.39947895,102.3288502,-64.72088081,1.01438306,-245.1614336
TRUE,0.563,669.2498453,-698.3582095,-129.5865067,-1186.288821,219.784408,58.95482744,-171.6973253,458.8993893,444.1433938,466.5285688,-19.03702774,-220.3150235,-290.0779302,-33.27727516,-92.53921128,95.44690166,256.5328023,127.9546224,277.1155136,-74.12165725,217.3106614,278.2846052,-169.5585837,-302.5182892,-129.7837042,44.41692614,-283.1754839,-47.40449769,-39.48608087,-169.2677429,0.959744857,-172.2699114,-167.3250306,-22.65746451,123.3625139,-161.0360202,60.58294328,-88.55455548,209.600756,-47.03194343,-70.16913344,-31.45766192,120.0210204,54.51911582,125.2858187,-38.09490717,-14.33663646,76.81259086,60.54253354,-85.6849128
TRUE,0.579,-354.7056011,-702.0800985,-33.16165502,-849.6839008,222.1126963,-217.6905827,-282.0177006,533.7536201,20.43213462,-260.4885665,-295.9771705,115.0581264,-95.88256009,-92.86780896,-230.332724,239.3920409,-137.2428827,27.29404984,-382.1553589,127.3088444,102.9551752,130.2765747,43.24152276,-180.955239,226.7990219,-78.86760166,-190.8168022,51.55265188,321.1625502,7.176190666,259.4478101,-274.1928152,21.12261374,-61.3054376,-8.928443596,-75.33202209,-211.8668761,-0.978729102,14.48871699,92.85662736,75.8573346,-195.1569666,-177.7498374,23.81498493,-19.76541036,-61.9668563,118.3946688,-98.95857235,215.966204,-231.5173024
FALSE,0.512,19.88344828,-467.3793452,988.3241259,-238.7145875,-178.7654353,-684.7985908,-479.6501248,-161.0970468,-238.1460107,78.3536589,74.17362718,-404.7805022,-303.3228962,-115.9166547,-350.4647484,84.0419689,194.8636762,34.40407143,148.5981041,173.769027,28.75689192,160.1616532,-338.9587971,475.5837857,18.03109371,-7.406997263,-310.0939986,-253.5324411,153.8868295,266.462833,215.7745629,-187.7830991,-115.3015333,248.4207847,44.17663296,-274.7226438,-123.0932349,-176.5372805,-156.1572132,282.9484469,-101.5323141,-68.34894171,-94.53595933,93.84489835,-70.66436932,125.270747,-126.6685793,-253.3875049,210.5177048,179.2159907
TRUE,0.509,717.4158117,-454.9938611,542.5660383,854.3864116,234.3443434,414.5520207,477.3840705,623.4687155,-483.5668813,-99.76352977,-587.4225593,-4.025190472,56.88354028,200.5945373,390.1956038,-17.5381058,433.3433801,-184.3646365,-26.98613729,50.90312542,-286.5182007,90.84724878,-25.8324856,173.7929888,10.46255087,-174.2773685,-27.54854805,-201.0860057,-216.7515707,85.89965618,133.5441146,200.6666121,-120.7965396,361.5179325,-4.507737572,-44.21332902,-268.2916647,210.8553273,-60.3191063,-51.53329271,-346.916657,125.3979086,-33.45425067,-76.80466808,129.4782481,-246.2317647,154.2545273,-260.769705,-400.462052,-193.6983014
TRUE,0.508,7.465041927,149.9178714,-866.5124762,913.8388398,20.38708717,129.2584199,246.3236433,168.2929786,614.9011632,-680.2359437,343.1219151,327.144535,-52.13255719,21.07460112,119.9452442,-100.0126519,-244.5791361,61.4919551,-395.6147177,23.71737185,-296.4893301,-314.3104256,283.660324,81.51804977,443.1938368,-425.2883625,-18.31289014,-264.4062895,364.4776154,109.1518209,-33.76137247,210.987345,-244.5548524,201.8719675,-107.948079,-120.9858102,-277.4046093,-185.4064114,355.0139074,-336.4434234,-304.1444631,280.3403149,-117.5886094,-302.9913198,131.5071231,-87.70322261,-332.7724819,55.86471571,177.7303674,-69.58388279
FALSE,0.533,-465.9709793,-623.1526297,275.5012545,628.8998047,-197.4718809,610.581422,467.7970221,50.21229441,180.0542062,194.8612898,-157.0320771,-21.62210238,-408.7961955,-72.81710923,-126.1226266,-320.9939276,-326.0735239,237.3604614,105.8975401,-474.8755633,106.1337585,-151.5623397,648.4093675,-123.0175639,-144.1206352,305.7633804,-16.77589821,245.7545306,-169.2095433,-9.067117273,107.2664758,-482.7622974,220.0788102,182.3073603,17.11938247,-104.6992835,-46.20161758,35.6692165,132.0952243,27.40047356,-82.37367728,125.1280035,-58.49538677,21.62024005,-169.1257598,-292.1284144,-30.32791047,54.97667447,-87.16283216,88.82132246
FALSE,0.538,-646.1941232,693.7083049,-103.9017217,-198.6074807,174.8007858,558.5517808,-209.6987907,216.5175083,186.6593232,-51.98831794,-165.7845671,32.96847683,-209.0176765,-123.1254247,-58.28959452,-112.587299,436.8923231,55.13645488,-207.6760772,233.0626171,-192.9289449,-13.70705628,19.34478111,38.68627298,-107.2383403,155.7714219,-71.1195563,-154.8600789,142.3628714,288.2907499,68.14112212,339.6920538,-185.57772,136.0542747,-197.4474424,-37.64178463,185.9099873,-161.9167731,-177.3507099,10.5844257,157.9977714,-125.4817743,354.4972298,163.8836923,-145.8144471,-17.86051879,124.8396275,184.5647482,54.50572668,-102.6717251
TRUE,0.597,-289.0227103,988.628104,112.8863512,-71.84322088,453.1505323,272.3422008,235.4494095,1.364460409,-372.0343681,-489.3441005,-93.05812995,-167.6525736,-74.87949627,71.55445476,-72.79171284,-322.764984,76.17340527,-16.85164053,268.1520886,193.5158912,640.7383275,-136.9367942,216.0730151,-238.3065918,91.48590268,51.67524693,60.58789689,-329.0272215,251.0863416,283.8019958,-80.27286007,-139.6222183,-194.2759113,10.65746595,-41.98791545,124.1586448,216.7592277,-115.2201273,-150.2983072,225.4556212,-37.44520958,-53.64892103,264.7425197,-24.34965786,57.3961217,222.4392233,-28.18399858,-237.4484946,168.2515488,-132.6323522
FALSE,0.522,177.0371691,818.7382828,-165.3996533,-21.25825552,530.0632353,-745.7815978,165.3319333,-226.7695059,247.8155221,563.6287342,-253.1498369,-269.5229903,112.0182091,70.35599929,35.92211586,231.3315549,45.80015097,-162.3661779,-322.1865845,102.0056665,-87.8702587,115.5341923,72.62949098,349.2727323,214.7995046,286.0129194,332.0655204,-38.83902833,620.6200963,-140.7109279,139.380933,222.5422057,224.0371856,-49.48190088,-30.13327018,-359.889851,-237.5120466,234.5771342,-343.5364183,17.51201501,204.8082023,-89.79383535,-328.652925,12.98591459,105.6662002,-81.05935039,-234.0386812,86.73806136,-205.3857409,59.68458532
TRUE,0.559,-51.99915403,-348.2592744,-655.9596905,750.453484,89.2841805,-112.6038411,123.0978557,-190.277167,-0.10569502,-376.270649,-450.2997323,1.961163472,-237.9623229,-186.0657283,188.1015787,79.56707629,-74.57740767,542.4432058,-168.7007986,-210.0948174,106.8785168,260.8701591,-59.06497131,-141.9228094,-55.02005191,-140.3298543,135.9380711,-37.58965522,132.3646558,38.19014474,297.7785546,312.1500512,112.9500634,-57.09307945,144.1435797,196.2740993,250.1766916,-261.6291144,-48.24940718,-106.9453637,-205.9643515,-176.6772891,-129.8458447,85.38333709,125.9027303,-40.55068925,-65.03469588,6.366003664,-34.08390854,-4.186210594
FALSE,0.547,467.0852389,297.5808753,-278.7455899,-521.559153,-311.4249703,31.39091125,-162.5975994,-543.6555605,149.9627841,-256.9773307,560.3879118,14.32445256,-87.63456662,-499.3450307,255.0989668,-169.4134004,283.1844326,-242.2007919,-89.89885333,-475.4315894,258.1344724,-79.34686459,266.3317466,-42.96303582,18.8859378,-25.54750466,85.20464171,33.10196588,-486.2627798,177.1633855,92.32891712,34.61968747,-100.8141927,106.2983026,-52.68471831,-198.595847,31.05012496,133.3020733,76.76291921,-18.32518788,22.44827336,50.69477393,62.53145322,69.51814958,324.221222,-87.59435036,-112.2993899,211.811037,-36.10408029,-102.2007542
TRUE,0.598,-164.9680467,-536.4177886,-71.09066137,1643.048786,87.50436967,-8.383462591,410.5360976,-239.7159173,549.7298322,-209.3870363,-74.72739063,130.9021449,-52.61693001,-266.0678109,340.738489,390.6262361,-20.56511717,-41.82136692,-297.7135686,144.4007389,135.8179429,-365.0078622,1.517107311,-69.69483743,-132.9053261,238.0613987,-73.73610883,16.25517903,276.6406671,-237.2481554,-71.1471489,-1.101089633,44.81127865,-341.5257046,179.5287308,19.23830215,67.91564508,-23.91455705,-11.9683487,-100.0641875,50.63135753,106.1309851,147.3353815,-70.44817854,36.07369181,-4.114375394,53.54275302,90.72014299,-27.00851887,88.42868918
TRUE,0.514,-779.33529,-415.3850243,-341.2568438,-420.0241119,-228.4546737,82.27865434,-45.51712018,-93.60131255,-220.3084165,34.76514657,-77.22754869,463.2725689,129.6878564,360.1032949,170.1669907,-1.042589572,45.91606326,204.0735176,-29.61665515,-163.508393,67.7594048,-344.3152085,-134.1921701,113.2444398,-176.1061698,304.0598012,-143.5588793,-12.6209492,-170.2496283,-7.595513747,15.39350234,-239.0793007,36.63749607,-13.93709945,77.74407745,59.45632785,-62.19767236,-37.99664724,12.00783643,52.87144219,-197.5519433,379.7852373,-112.7153831,-110.7537633,82.04773243,-116.5364188,105.9566609,117.693288,-2.732674357,24.74002233
FALSE,0.526,228.4112827,-515.5386137,11.49851988,-157.5551397,-748.5937683,-218.552077,-347.0293541,-516.3383243,353.4494044,-19.78676279,-451.7223887,217.5375462,-128.6916772,58.88166867,237.2535067,-102.9267182,-138.5029016,-153.0448072,256.4093048,-12.0577036,136.808417,277.0128199,132.4697794,410.3248294,261.2090693,-43.80522319,-166.3121923,266.6603405,48.96548593,278.8061958,280.8472184,4.343955678,-86.11417144,-49.93054954,-153.9673434,0.926951071,64.94793182,-70.82487426,-98.79181498,-123.8322259,37.32104432,-90.30751576,-47.80253939,9.121994238,-130.9416157,-13.96341528,189.1935173,19.14662501,-0.645456762,-9.122639179
TRUE,0.521,1091.091683,-82.96421192,-101.68327,-33.73913627,15.42175798,284.342173,29.00589303,-243.051681,-480.9713828,409.7906719,297.7174942,-364.5124705,124.7474979,-164.6952771,-605.4556185,-494.2208797,301.4441557,402.6582137,-271.4099564,-70.39551174,-418.4764044,-230.2184213,-56.06917211,-78.18309669,89.46238356,161.112969,-352.4162132,-53.46139329,244.1966202,-45.72612972,-169.9888643,70.7977798,-91.68159473,-371.4226691,154.9148529,430.0168914,-60.95323678,58.30660436,254.2419855,-313.4314617,-55.68999335,158.4183147,149.5176693,-126.5708451,-317.1428025,72.05057759,-209.8263711,-112.9176801,-240.6809305,36.28391798
FALSE,0.512,29.25088897,388.2151038,199.7507666,-155.6445916,-39.59785799,-475.2955146,-629.7793246,236.675337,70.62706698,-327.722476,130.6674172,-114.4854339,-534.3911818,-252.2118084,82.40114081,-160.1214847,-421.2866127,5.926673738,512.6653735,56.45094505,-204.4679671,258.9022901,-124.9932289,358.4343823,-411.5337239,128.4859732,163.1282763,-196.8634008,-385.047597,-379.1295938,-151.6954266,-170.4783399,-420.7402617,209.7506025,28.72009482,-49.17634165,-75.07262481,7.316765045,-107.1652002,335.7441891,89.49094195,-14.95595653,-183.3197718,-328.0993218,-125.6794919,170.7225993,74.37090928,112.0259572,-396.003542,-11.28999526
FALSE,0.537,-622.8684219,267.8629808,230.8765717,106.3824581,-122.0955245,77.00023233,227.3000001,399.1422079,391.7704402,-514.1516604,-102.2525161,-123.0337968,276.6042216,-304.0545808,-187.2780475,-76.6613484,-448.999143,259.5329876,-19.2327561,-425.2430851,44.01090449,-203.668238,322.4529865,-500.8061402,139.9732546,-9.162572986,-461.3634857,-72.23954863,109.0282981,99.92629186,-93.44825415,-348.5725088,30.6582161,-187.4679652,42.49350753,151.6515816,-38.56513452,69.3277254,-155.2940681,113.3001641,-207.6481159,135.8656249,-383.2754065,-72.01668325,58.54459559,306.3139723,-163.7399113,-175.8622007,-7.308134033,-15.67056769
FALSE,0.506,1020.327452,839.3937409,702.5623818,500.0332954,-13.98863749,-683.7668958,-539.4726029,-15.03873437,-479.8265106,-308.5712812,326.2078186,-121.5673084,90.56234975,290.7417054,50.71211626,42.59647727,-411.0860414,-368.8001868,127.1316847,555.0942016,-277.3081339,-117.6845798,-327.6065387,-50.25976771,-158.2265588,724.0579213,65.73492801,97.35104271,-64.81575808,184.8779018,-119.7602883,-171.908784,-97.87739308,29.88594312,-11.79847198,3.596371289,-69.06420834,-160.7790617,200.8121247,275.6935203,-84.21294764,-120.535372,-124.720472,36.42762991,166.2907203,104.9999429,67.74175132,-61.80757386,136.5673569,25.46473157
TRUE,0.517,-1092.559229,45.90448521,7.698839015,138.5442544,31.97963446,483.8430871,133.3616421,-164.5393396,219.9046722,572.6066607,576.0169245,44.89676568,-80.07582359,87.09263188,-254.3760951,-320.6348601,-58.13148665,-375.120047,65.68415885,561.8164359,-16.39586202,-221.0240897,252.3497715,232.8381366,309.2945711,1.432760482,244.5185925,-125.7839232,132.2606835,69.53837332,-380.7228364,-138.7190096,-307.6242135,86.90099729,377.359264,-116.9159497,-110.2025831,-126.4033589,191.0910211,-273.1243675,245.2456711,-5.086309628,-68.29198937,293.4563264,194.8975427,-158.2090805,-45.59075385,5.731435975,-1.39392855,9.706024003
FALSE,0.579,791.5678355,277.8713862,-118.2653475,-865.4832754,-399.8795191,254.5850784,93.18954388,165.9893723,227.5587531,260.3500179,186.1053591,83.72968042,-101.859938,130.7996325,-296.1256466,-379.8433483,121.8252531,-186.1460995,-257.3571527,174.5589723,-247.0000801,-350.6309788,76.16953295,550.6743315,138.9741487,20.16784041,-168.3189977,239.1286868,-307.0654751,-180.0278343,-191.6927505,-76.96853986,252.4036736,-18.12704516,6.217210231,-24.49108404,-365.8887067,-137.4087961,-320.2283559,15.39856928,-239.2344663,77.51849749,104.8548495,-42.35902331,-121.5084379,-226.9456872,50.4693057,-32.33622557,87.16067194,9.766053391
FALSE,0.569,-228.9547745,331.3154466,-300.2229729,-723.9426804,-29.17559575,-268.3673146,11.91526601,353.8902308,-285.6771052,98.46826261,-122.0362131,270.979507,228.3151536,-613.7904659,62.80735555,120.6698119,-14.26526143,-68.37970367,52.89882362,149.7700351,281.999484,129.5492251,-82.02399032,-178.5077573,421.6461937,281.1769925,-114.6655134,-116.1342013,95.55292234,35.37453602,-223.3376021,106.4183102,-14.30508989,-100.7447605,-288.9769349,44.16931685,231.5768651,9.3854696,155.4452652,-50.510555,130.1388448,113.7133143,-59.63066513,-150.1088457,70.43063444,-116.4107582,46.67371328,103.0883462,115.9526444,-43.33432884
TRUE,0.536,817.7634829,605.0044651,-356.6448551,-383.4601649,-45.63844858,-109.9412237,128.1461491,-164.2445716,-98.52050608,592.9218585,503.6559229,-369.3868884,542.6145541,-256.3748483,-143.6761117,352.8973956,-400.7430725,379.7819195,-270.5663709,-287.044072,94.26285098,-175.8811243,95.92541139,89.04649956,-166.0320441,-223.076819,-56.29227111,-433.1676707,333.3292416,-46.68915162,100.1075198,1.283451484,1.172960239,-145.2647634,-19.54576601,178.2293141,297.0526163,49.32884456,287.4201951,-91.45430055,415.2876351,-100.0935589,-55.37869463,117.8240128,-276.0749233,-50.10117297,378.7271942,-100.9186107,-32.70857248,66.09042308
TRUE,0.586,-251.1935717,460.4306238,-96.65914308,-239.7044027,-335.7864238,-22.62327001,-12.85991877,240.2344105,136.2413049,64.02618868,57.19745023,292.7606593,-178.3388269,105.0481322,-4.595424821,-536.0503626,13.77701853,602.2468512,166.0169853,-200.4551141,-323.996033,-361.9077079,213.9293921,463.5908671,179.4508534,-34.61277644,12.82290002,250.4131956,-224.2252052,-70.54883792,222.1728485,333.8435585,60.29367363,-163.4474055,0.111806042,220.6241621,194.9697945,96.96938621,-186.7551414,-95.65401519,-56.76569208,202.1701018,-85.00594557,127.3325347,-0.760488061,21.29154903,-155.0195064,40.57996993,-43.497145,-207.8822934
TRUE,0.536,297.2322707,-795.7344285,43.66176847,-3.07160752,654.4881589,192.5880071,745.6608595,-144.1821585,-143.8918201,-334.1710902,123.8370216,259.5676269,106.2266399,-70.41192953,244.7322459,177.1041553,-214.2149801,-23.48732585,104.3050654,110.654629,219.1736718,-57.19067623,499.7599085,2.387648976,-582.5716324,-159.7728925,-218.2921623,-333.8804353,68.18938402,-371.544232,-52.07097617,299.0989967,-163.4652223,274.7801885,182.4360907,-343.1004217,-126.6089383,208.123713,5.046960192,55.20874908,359.9436544,574.3699524,-195.6556213,117.1534657,60.70410859,-263.7937699,11.08352471,-49.87787495,216.0973165,-158.193337
FALSE,0.53,383.6013385,-279.0883032,250.8285372,-928.960437,-653.2575131,216.6130394,-283.0512745,166.0292563,384.1329649,0.216768848,-13.65553687,147.1744374,145.09339,-275.0487221,431.2692804,-98.63470631,90.45831934,-606.6702784,-331.8484469,-190.0074174,286.4376815,-52.0553569,80.43307192,-316.8129803,240.495829,-317.5061044,-256.9969886,-132.64261,38.8926521,-258.9779416,24.1697446,0.947174942,-504.4037877,13.27236815,118.266556,-0.534044885,305.625747,93.61163811,-60.55347566,-82.21843774,29.76563599,-97.59165287,31.92698143,52.50815776,-67.75882869,136.4327301,-240.8852184,42.9889139,42.46871578,43.69732513
TRUE,0.567,-747.8035891,-349.1841634,420.5667386,890.9831636,-301.5544208,501.8779874,602.7609539,-41.92676387,284.3554691,430.3502702,233.4333842,107.9139113,-101.2341917,-344.0422205,-458.3577716,176.2355181,-86.53449562,-361.9896565,320.7979434,132.4510891,356.9997922,-321.9825915,250.7618424,268.3075737,40.03775259,-12.84030592,-137.7131601,36.12575024,258.6092826,146.8584455,-32.92197215,63.313319,191.006403,-179.9195684,45.80440795,-221.2560871,28.99523414,19.0597513,-99.07675434,-13.39796272,335.9432676,126.3208869,-9.427587967,13.91878739,124.3430168,-153.4648365,141.1306538,35.16230223,-11.24009657,121.7923518
TRUE,0.502,958.5044141,1175.632607,391.464871,195.7009476,-48.83526312,-288.0449797,-174.7628264,276.3169199,-57.20143801,-11.1090821,283.301615,6.274856257,993.6827795,122.7289815,41.22923125,392.3690503,-333.9493572,-332.3524805,427.9930938,-102.0040381,-348.8225562,172.136347,-597.435051,113.3738006,-355.0027786,-134.2638112,-92.52540478,224.0701713,-68.05704977,407.1166826,189.690118,-288.5172648,-52.96101022,89.58357986,-54.50470421,24.56731031,-264.6132396,-52.20119624,-265.3433614,-6.088305528,-187.7030193,27.29723262,133.8425148,-19.14756138,260.9440399,-55.45422433,96.86697837,284.9564526,-1.80949441,-31.85289766
FALSE,0.56,418.0946263,945.7389034,-108.6741001,-79.54763676,-308.3908262,121.2946863,-76.22427833,-11.41159116,57.82285959,-67.36897019,83.39795676,142.1326414,158.1075339,73.04962927,-13.79264413,389.1792414,-422.3409533,153.0014551,22.22605872,217.8861364,-186.546263,317.6763102,8.731481002,50.98548151,-392.9233854,-467.6823544,-213.4005662,-214.4524944,-203.738486,-250.7641102,-98.87181927,23.64187963,211.3486045,349.4758164,158.5192319,270.1814006,-156.3047408,-50.67385298,-270.9393747,-198.7594989,83.44414128,-126.6422153,-358.6427519,-45.92957979,231.1931206,-30.62002496,530.4878204,71.02103267,253.7297139,-42.0675218
FALSE,0.575,1328.797675,261.0300674,-488.9655933,217.9522518,-209.1483132,807.9417715,-236.5722702,-242.6503238,-178.0711956,-154.5265954,401.1296177,312.6440209,275.6016113,263.2500582,-20.83761193,-413.5124798,-197.13308,166.054326,211.5942052,-217.3155661,-22.08869291,-13.49088089,128.2954995,110.7474363,162.0571636,89.2491586,-324.8537682,259.3527885,178.5865414,-2.194883407,-207.9385419,-12.79497038,-56.85720221,-11.99124414,66.49518795,12.2655314,47.44353283,-189.5361068,-176.8642021,-29.3590563,41.19680627,84.90057038,-118.7519038,-236.8387327,-193.4880332,61.32933506,-58.47181803,77.18371339,-64.56264164,-134.1167181
TRUE,0.561,-21.24852174,-700.9915762,-43.96182535,726.1284237,-875.828621,23.84469108,-644.1997499,344.3158028,-403.2640954,134.7769268,-195.4498319,402.9506691,123.0541716,-357.5889307,-127.9873322,316.3747495,-27.52611539,-359.3428019,202.7135917,-145.5831674,-245.2487868,103.7279697,42.39011293,-114.1825222,88.16525654,-99.49518751,178.7728274,53.50786518,53.39251592,-157.9515379,52.47800426,133.7327843,23.26167938,14.02561882,-68.39285886,11.01647051,-5.048416157,-92.62476636,-232.7894708,-15.11965521,83.81034916,47.16887793,-167.1255095,96.74206849,44.86676642,112.7672179,35.91759505,-68.99003177,-28.24422758,-90.40109209
TRUE,0.69,303.7129637,-273.0630465,-982.1908076,696.812892,98.43730902,492.2420409,28.99912855,71.46957903,427.4370933,-37.71759473,105.9884386,103.6366396,184.725948,-357.2863192,-87.06948792,381.8972827,199.0949087,-67.03905043,-30.09237425,-526.2419407,-107.889997,-481.7906183,-187.6341659,447.9774039,-18.0533985,122.7941104,290.3406377,94.47923318,-29.06025714,120.2309542,20.25775888,-201.1317995,5.273101495,-10.95911671,255.4078648,-24.55069225,-129.1453463,-58.84859803,-61.55004701,136.8627619,-22.37525205,42.54828645,5.312228744,-45.04019333,-216.5950659,-112.2634678,42.22814944,-145.1731325,23.35870703,-255.2947665
TRUE,0.627,418.3575107,-446.1498763,-486.5596148,1175.568298,558.0315056,306.1529497,-73.54154881,388.6528581,-113.1415771,-327.6142735,-214.1304138,-133.6891945,295.4895352,-76.12999295,50.12832704,449.7910746,75.40788982,129.8798121,-608.0444019,89.87422295,116.4878529,134.3150475,402.3305496,474.790859,-100.2433607,48.6201699,-118.2467629,21.00545305,-303.5478267,-38.47223255,265.1226513,-26.96837806,64.25816614,8.456009804,20.71738716,169.9722087,53.12753753,125.8093853,157.0444871,6.102855679,-313.7460212,92.80035416,207.7335265,-96.98786656,256.6856664,-65.89568134,-84.35699386,-35.86812193,181.0676082,-39.55483049
FALSE,0.605,-297.1697854,-594.8891483,-28.50708372,127.11359,345.6909882,40.93143916,-570.7038085,97.99705321,-143.0321604,-395.2682926,-307.5986717,-67.84429711,-534.6751216,319.4772916,-311.9715727,331.3135478,-618.1796553,153.8288861,-99.39485996,-247.0334588,42.44776248,-114.6283613,-134.7461217,297.6483811,-42.46505533,-91.49409589,-64.17628816,381.0879716,-15.2111566,267.6637668,168.9723556,49.6138394,-82.4486274,-15.54706158,-217.777277,22.28661316,67.44250939,-158.7962597,28.03654424,-190.7745996,234.408165,-23.56408779,3.354630346,1.795358314,122.9533788,10.10002541,-89.16101004,-171.665841,126.1938425,-24.62482912
TRUE,0.654,-396.1443732,-613.6054475,-222.0057043,523.6755992,283.9868888,-179.8695527,-231.7985759,-389.7114091,-472.1585934,223.4678872,-323.7948557,314.2073573,-101.7452575,334.9312883,-36.37834438,-151.3212726,50.36313374,475.9342159,135.6973726,-332.5136037,-185.8845121,53.73012986,-275.0002039,-522.2162587,189.835959,-45.01203212,-210.323443,292.0954846,-79.37101266,302.179216,4.665835049,83.20326974,55.0159181,78.69204354,196.398442,-2.768813958,126.6760887,-104.8372038,91.55066231,-269.5692704,141.1126067,13.01260709,-70.81098061,162.6575886,-126.032287,33.64951351,90.70679678,104.4884576,101.6764134,96.38960576
